word_a	freq_a	word_b	freq_b	type	use_marker
Giro	26126	Easton	22194	https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies	True
Giro	26126	Centurion	8094	https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies	True
Giro	26126	Vittoria	2806	https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies	True
Giro	26126	SRAM	1974	https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies	False
Colt	26026	Taurus	18862	https://en.wikipedia.org/wiki/List_of_firearm_brands	True
Colt	26026	AEK	13872	https://en.wikipedia.org/wiki/List_of_firearm_brands	True
Colt	26026	Remington	11297	https://en.wikipedia.org/wiki/List_of_firearm_brands	True
Colt	26026	Glock	8214	https://en.wikipedia.org/wiki/List_of_firearm_brands	True
Colt	26026	Baikal	4285	https://en.wikipedia.org/wiki/List_of_firearm_brands	True
Colt	26026	Beretta	4165	https://en.wikipedia.org/wiki/List_of_firearm_brands	True
Colt	26026	MTs	3549	https://en.wikipedia.org/wiki/List_of_firearm_brands	True
Colt	26026	Ruger	2840	https://en.wikipedia.org/wiki/List_of_firearm_brands	True
Colt	26026	Steyr	2434	https://en.wikipedia.org/wiki/List_of_firearm_brands	False
Colt	26026	OTs	1917	https://en.wikipedia.org/wiki/List_of_firearm_brands	True
Napa	25196	Momentum	211314	https://en.wikipedia.org/wiki/Paracetamol_brand_names	False
Napa	25196	Ace +	75238	https://en.wikipedia.org/wiki/Paracetamol_brand_names	True
Napa	25196	Panda	15826	https://en.wikipedia.org/wiki/Paracetamol_brand_names	True
Napa	25196	Herron	8760	https://en.wikipedia.org/wiki/Paracetamol_brand_names	True
Napa	25196	Pain Relief	7897	https://en.wikipedia.org/wiki/Paracetamol_brand_names	True
Napa	25196	Tylenol	4905	https://en.wikipedia.org/wiki/Paracetamol_brand_names	True
Lexus	24863	Finch	24819	https://en.wikipedia.org/wiki/List_of_car_brands	False
Lexus	24863	Subaru	24154	https://en.wikipedia.org/wiki/List_of_car_brands	True
Lexus	24863	Rolls Royce	23745	https://en.wikipedia.org/wiki/List_of_car_brands	True
Lexus	24863	Kia	21524	https://en.wikipedia.org/wiki/List_of_car_brands	True
Lexus	24863	Hindustan	16586	https://en.wikipedia.org/wiki/List_of_car_brands	True
Lexus	24863	GMC	15520	https://en.wikipedia.org/wiki/List_of_car_brands	True
Lexus	24863	Land Rover	15328	https://en.wikipedia.org/wiki/List_of_car_brands	True
Lexus	24863	Vauxhall	14148	https://en.wikipedia.org/wiki/List_of_car_brands	True
Lexus	24863	Acura	11234	https://en.wikipedia.org/wiki/List_of_car_brands	True
Lexus	24863	Tesla	10750	https://en.wikipedia.org/wiki/List_of_car_brands	True
Finch	24819	Subaru	24154	https://en.wikipedia.org/wiki/List_of_car_brands	False
Finch	24819	Rolls Royce	23745	https://en.wikipedia.org/wiki/List_of_car_brands	True
Finch	24819	Kia	21524	https://en.wikipedia.org/wiki/List_of_car_brands	True
Finch	24819	Hindustan	16586	https://en.wikipedia.org/wiki/List_of_car_brands	False
Finch	24819	GMC	15520	https://en.wikipedia.org/wiki/List_of_car_brands	True
Finch	24819	Land Rover	15328	https://en.wikipedia.org/wiki/List_of_car_brands	False
Finch	24819	Vauxhall	14148	https://en.wikipedia.org/wiki/List_of_car_brands	True
Finch	24819	Acura	11234	https://en.wikipedia.org/wiki/List_of_car_brands	True
Finch	24819	Tesla	10750	https://en.wikipedia.org/wiki/List_of_car_brands	True
Orion	24501	Dyson	21132	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
Orion	24501	Sun Microsystems	20813	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
Orion	24501	Bosch	20535	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
Orion	24501	Hitachi	19714	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
Orion	24501	Thorn	18860	https://en.wikipedia.org/wiki/List_of_electronics_brands	False
Orion	24501	Fujitsu	18829	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
Orion	24501	Atari	18236	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
Subaru	24154	Rolls Royce	23745	https://en.wikipedia.org/wiki/List_of_car_brands	True
Subaru	24154	Kia	21524	https://en.wikipedia.org/wiki/List_of_car_brands	True
Subaru	24154	Hindustan	16586	https://en.wikipedia.org/wiki/List_of_car_brands	True
Subaru	24154	GMC	15520	https://en.wikipedia.org/wiki/List_of_car_brands	True
Subaru	24154	Land Rover	15328	https://en.wikipedia.org/wiki/List_of_car_brands	True
Subaru	24154	Vauxhall	14148	https://en.wikipedia.org/wiki/List_of_car_brands	True
Subaru	24154	Acura	11234	https://en.wikipedia.org/wiki/List_of_car_brands	True
Subaru	24154	Tesla	10750	https://en.wikipedia.org/wiki/List_of_car_brands	True
Rolls Royce	23745	Kia	21524	https://en.wikipedia.org/wiki/List_of_car_brands	False
Rolls Royce	23745	Hindustan	16586	https://en.wikipedia.org/wiki/List_of_car_brands	True
Rolls Royce	23745	GMC	15520	https://en.wikipedia.org/wiki/List_of_car_brands	True
Rolls Royce	23745	Land Rover	15328	https://en.wikipedia.org/wiki/List_of_car_brands	True
Rolls Royce	23745	Vauxhall	14148	https://en.wikipedia.org/wiki/List_of_car_brands	True
Rolls Royce	23745	Acura	11234	https://en.wikipedia.org/wiki/List_of_car_brands	False
Rolls Royce	23745	Tesla	10750	https://en.wikipedia.org/wiki/List_of_car_brands	True
Vogue	23575	Ono	17769	https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers	True
Vogue	23575	Bridgestone	11182	https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers	True
Vogue	23575	Bianchi	10462	https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers	True
Vogue	23575	ARES	6705	https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers	True
Vogue	23575	Nakagawa	6266	https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers	True
Vogue	23575	Toyo	5275	https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers	True
Vogue	23575	Soma	4111	https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers	True
Vogue	23575	Toei	2764	https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers	True
Vogue	23575	Asuka	2590	https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers	True
Ping	23315	Reebok	21047	https://en.wikipedia.org/wiki/List_of_fitness_wear_brands	True
Ping	23315	Kappa	20241	https://en.wikipedia.org/wiki/List_of_fitness_wear_brands	True
Ping	23315	Adidas	17628	https://en.wikipedia.org/wiki/List_of_fitness_wear_brands	True
Grenada	22339	Euphoria	17997	https://en.wikipedia.org/wiki/List_of_perfumes	True
Grenada	22339	Allure	16735	https://en.wikipedia.org/wiki/List_of_perfumes	True
Grenada	22339	Santo Domingo	15800	https://en.wikipedia.org/wiki/List_of_perfumes	True
Grenada	22339	Preferred Stock	8967	https://en.wikipedia.org/wiki/List_of_perfumes	False
Grenada	22339	Falconer	7984	https://en.wikipedia.org/wiki/List_of_perfumes	True
Grenada	22339	Light Blue	7584	https://en.wikipedia.org/wiki/List_of_perfumes	True
Grenada	22339	Gaultier	7054	https://en.wikipedia.org/wiki/List_of_perfumes	True
Grenada	22339	Fracas	6226	https://en.wikipedia.org/wiki/List_of_perfumes	True
Grenada	22339	Number Six	5629	https://en.wikipedia.org/wiki/List_of_perfumes	True
Valdez	22210	Tatiana	21871	https://en.wikipedia.org/wiki/List_of_cigar_brands	True
Valdez	22210	Croix	19528	https://en.wikipedia.org/wiki/List_of_cigar_brands	True
Valdez	22210	Alamo	19219	https://en.wikipedia.org/wiki/List_of_cigar_brands	True
Valdez	22210	Santa Rosa	18442	https://en.wikipedia.org/wiki/List_of_cigar_brands	True
Easton	22194	Centurion	8094	https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies	True
Easton	22194	Vittoria	2806	https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies	True
Easton	22194	SRAM	1974	https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies	True
Tatiana	21871	Croix	19528	https://en.wikipedia.org/wiki/List_of_cigar_brands	True
Tatiana	21871	Alamo	19219	https://en.wikipedia.org/wiki/List_of_cigar_brands	True
Tatiana	21871	Santa Rosa	18442	https://en.wikipedia.org/wiki/List_of_cigar_brands	True
Santa Maria	21657	Aero	18687	https://en.wikipedia.org/wiki/List_of_Nestl̩_brands	False
Santa Maria	21657	Bona	14766	https://en.wikipedia.org/wiki/List_of_Nestl̩_brands	True
Santa Maria	21657	Buxton	14191	https://en.wikipedia.org/wiki/List_of_Nestl̩_brands	True
Santa Maria	21657	Thrills	12685	https://en.wikipedia.org/wiki/List_of_Nestl̩_brands	True
Santa Maria	21657	Gerber	12535	https://en.wikipedia.org/wiki/List_of_Nestl̩_brands	True
Santa Maria	21657	Wyeth	12503	https://en.wikipedia.org/wiki/List_of_Nestl̩_brands	True
Santa Maria	21657	Montclair	12247	https://en.wikipedia.org/wiki/List_of_Nestl̩_brands	True
Santa Maria	21657	Temptations	8940	https://en.wikipedia.org/wiki/List_of_Nestl̩_brands	True
Santa Maria	21657	Arrowhead	8889	https://en.wikipedia.org/wiki/List_of_Nestl̩_brands	True
Kia	21524	Hindustan	16586	https://en.wikipedia.org/wiki/List_of_car_brands	True
Kia	21524	GMC	15520	https://en.wikipedia.org/wiki/List_of_car_brands	True
Kia	21524	Land Rover	15328	https://en.wikipedia.org/wiki/List_of_car_brands	True
Kia	21524	Vauxhall	14148	https://en.wikipedia.org/wiki/List_of_car_brands	True
Kia	21524	Acura	11234	https://en.wikipedia.org/wiki/List_of_car_brands	True
Kia	21524	Tesla	10750	https://en.wikipedia.org/wiki/List_of_car_brands	True
Dyson	21132	Sun Microsystems	20813	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
Dyson	21132	Bosch	20535	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
Dyson	21132	Hitachi	19714	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
Dyson	21132	Thorn	18860	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
Dyson	21132	Fujitsu	18829	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
Dyson	21132	Atari	18236	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
Reebok	21047	Kappa	20241	https://en.wikipedia.org/wiki/List_of_fitness_wear_brands	True
Reebok	21047	Adidas	17628	https://en.wikipedia.org/wiki/List_of_fitness_wear_brands	False
Sun Microsystems	20813	Bosch	20535	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
Sun Microsystems	20813	Hitachi	19714	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
Sun Microsystems	20813	Thorn	18860	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
Sun Microsystems	20813	Fujitsu	18829	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
Sun Microsystems	20813	Atari	18236	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
Cadbury	20544	Nabisco	19907	https://en.wikipedia.org/wiki/List_of_Kraft_brands	True
Cadbury	20544	TUC	19090	https://en.wikipedia.org/wiki/List_of_Kraft_brands	True
Cadbury	20544	Domino	17357	https://en.wikipedia.org/wiki/List_of_Kraft_brands	True
Cadbury	20544	Taco Bell	8409	https://en.wikipedia.org/wiki/List_of_Kraft_brands	True
Cadbury	20544	Planters	8130	https://en.wikipedia.org/wiki/List_of_Kraft_brands	True
Bosch	20535	Hitachi	19714	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
Bosch	20535	Thorn	18860	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
Bosch	20535	Fujitsu	18829	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
Bosch	20535	Atari	18236	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
Mounds	20524	Moro	19736	https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands	True
Mounds	20524	After Eight	19060	https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands	True
Mounds	20524	Tango	14720	https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands	True
Mounds	20524	Milky Way	11137	https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands	True
Mounds	20524	Maestro	9816	https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands	True
Mounds	20524	Goya	9120	https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands	True
Mounds	20524	M&S	8914	https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands	True
Kappa	20241	Adidas	17628	https://en.wikipedia.org/wiki/List_of_fitness_wear_brands	True
Panasonic	20010	McIntosh	18423	https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands	True
Panasonic	20010	Sanyo	10398	https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands	True
Panasonic	20010	JVC	7056	https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands	True
Panasonic	20010	Cadence	6256	https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands	True
Panasonic	20010	Morel	5159	https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands	True
Panasonic	20010	Kenwood	4184	https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands	True
Nabisco	19907	TUC	19090	https://en.wikipedia.org/wiki/List_of_Kraft_brands	True
Nabisco	19907	Domino	17357	https://en.wikipedia.org/wiki/List_of_Kraft_brands	True
Nabisco	19907	Taco Bell	8409	https://en.wikipedia.org/wiki/List_of_Kraft_brands	True
Nabisco	19907	Planters	8130	https://en.wikipedia.org/wiki/List_of_Kraft_brands	True
Moro	19736	After Eight	19060	https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands	True
Moro	19736	Tango	14720	https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands	True
Moro	19736	Milky Way	11137	https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands	True
Moro	19736	Maestro	9816	https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands	True
Moro	19736	Goya	9120	https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands	True
Moro	19736	M&S	8914	https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands	True
Hitachi	19714	Thorn	18860	https://en.wikipedia.org/wiki/List_of_electronics_brands	False
Hitachi	19714	Fujitsu	18829	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
Hitachi	19714	Atari	18236	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
Croix	19528	Alamo	19219	https://en.wikipedia.org/wiki/List_of_cigar_brands	True
Croix	19528	Santa Rosa	18442	https://en.wikipedia.org/wiki/List_of_cigar_brands	False
Alamo	19219	Santa Rosa	18442	https://en.wikipedia.org/wiki/List_of_cigar_brands	True
TUC	19090	Domino	17357	https://en.wikipedia.org/wiki/List_of_Kraft_brands	True
TUC	19090	Taco Bell	8409	https://en.wikipedia.org/wiki/List_of_Kraft_brands	True
TUC	19090	Planters	8130	https://en.wikipedia.org/wiki/List_of_Kraft_brands	True
After Eight	19060	Tango	14720	https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands	True
After Eight	19060	Milky Way	11137	https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands	True
After Eight	19060	Maestro	9816	https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands	True
After Eight	19060	Goya	9120	https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands	False
After Eight	19060	M&S	8914	https://en.wikipedia.org/wiki/List_of_chocolate_bar_brands	True
Marlboro	19058	Pueblo	18961	https://en.wikipedia.org/wiki/List_of_cigarette_brands	True
Marlboro	19058	Winfield	18658	https://en.wikipedia.org/wiki/List_of_cigarette_brands	True
Marlboro	19058	North Pole	15504	https://en.wikipedia.org/wiki/List_of_cigarette_brands	True
Marlboro	19058	Vantage	13938	https://en.wikipedia.org/wiki/List_of_cigarette_brands	True
Marlboro	19058	Mayfair	12233	https://en.wikipedia.org/wiki/List_of_cigarette_brands	True
Marlboro	19058	Fixation	10388	https://en.wikipedia.org/wiki/List_of_cigarette_brands	True
Marlboro	19058	Lark	10331	https://en.wikipedia.org/wiki/List_of_cigarette_brands	False
Pueblo	18961	Winfield	18658	https://en.wikipedia.org/wiki/List_of_cigarette_brands	True
Pueblo	18961	North Pole	15504	https://en.wikipedia.org/wiki/List_of_cigarette_brands	True
Pueblo	18961	Vantage	13938	https://en.wikipedia.org/wiki/List_of_cigarette_brands	False
Pueblo	18961	Mayfair	12233	https://en.wikipedia.org/wiki/List_of_cigarette_brands	True
Pueblo	18961	Fixation	10388	https://en.wikipedia.org/wiki/List_of_cigarette_brands	True
Pueblo	18961	Lark	10331	https://en.wikipedia.org/wiki/List_of_cigarette_brands	True
Taurus	18862	AEK	13872	https://en.wikipedia.org/wiki/List_of_firearm_brands	True
Taurus	18862	Remington	11297	https://en.wikipedia.org/wiki/List_of_firearm_brands	True
Taurus	18862	Glock	8214	https://en.wikipedia.org/wiki/List_of_firearm_brands	True
Taurus	18862	Baikal	4285	https://en.wikipedia.org/wiki/List_of_firearm_brands	True
Taurus	18862	Beretta	4165	https://en.wikipedia.org/wiki/List_of_firearm_brands	True
Taurus	18862	MTs	3549	https://en.wikipedia.org/wiki/List_of_firearm_brands	True
Taurus	18862	Ruger	2840	https://en.wikipedia.org/wiki/List_of_firearm_brands	True
Taurus	18862	Steyr	2434	https://en.wikipedia.org/wiki/List_of_firearm_brands	True
Taurus	18862	OTs	1917	https://en.wikipedia.org/wiki/List_of_firearm_brands	True
Thorn	18860	Fujitsu	18829	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
Thorn	18860	Atari	18236	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
Fujitsu	18829	Atari	18236	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
Aero	18687	Bona	14766	https://en.wikipedia.org/wiki/List_of_Nestl̩_brands	True
Aero	18687	Buxton	14191	https://en.wikipedia.org/wiki/List_of_Nestl̩_brands	False
Aero	18687	Thrills	12685	https://en.wikipedia.org/wiki/List_of_Nestl̩_brands	True
Aero	18687	Gerber	12535	https://en.wikipedia.org/wiki/List_of_Nestl̩_brands	True
Aero	18687	Wyeth	12503	https://en.wikipedia.org/wiki/List_of_Nestl̩_brands	True
Aero	18687	Montclair	12247	https://en.wikipedia.org/wiki/List_of_Nestl̩_brands	True
Aero	18687	Temptations	8940	https://en.wikipedia.org/wiki/List_of_Nestl̩_brands	True
Aero	18687	Arrowhead	8889	https://en.wikipedia.org/wiki/List_of_Nestl̩_brands	True
Winfield	18658	North Pole	15504	https://en.wikipedia.org/wiki/List_of_cigarette_brands	True
Winfield	18658	Vantage	13938	https://en.wikipedia.org/wiki/List_of_cigarette_brands	True
Winfield	18658	Mayfair	12233	https://en.wikipedia.org/wiki/List_of_cigarette_brands	True
Winfield	18658	Fixation	10388	https://en.wikipedia.org/wiki/List_of_cigarette_brands	True
Winfield	18658	Lark	10331	https://en.wikipedia.org/wiki/List_of_cigarette_brands	True
Barclay	18606	Revell	3671	https://en.wikipedia.org/wiki/List_of_toy_soldiers_brands	True
Barclay	18606	Leyla	2302	https://en.wikipedia.org/wiki/List_of_toy_soldiers_brands	True
McIntosh	18423	Panasonic	20010	https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands	True
McIntosh	18423	Sanyo	10398	https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands	False
McIntosh	18423	JVC	7056	https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands	True
McIntosh	18423	Cadence	6256	https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands	True
McIntosh	18423	Morel	5159	https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands	True
McIntosh	18423	Kenwood	4184	https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands	True
San Miguel	18117	La Paz	17541	https://en.wikipedia.org/wiki/List_of_cigar_brands	True
San Miguel	18117	Veracruz	14791	https://en.wikipedia.org/wiki/List_of_cigar_brands	True
San Miguel	18117	Bahia	13084	https://en.wikipedia.org/wiki/List_of_cigar_brands	True
San Miguel	18117	Camacho	13080	https://en.wikipedia.org/wiki/List_of_cigar_brands	True
San Miguel	18117	Domenico	12430	https://en.wikipedia.org/wiki/List_of_cigar_brands	True
San Miguel	18117	Muriel	12219	https://en.wikipedia.org/wiki/List_of_cigar_brands	True
San Miguel	18117	Belinda	12085	https://en.wikipedia.org/wiki/List_of_cigar_brands	True
San Miguel	18117	Quorum	11731	https://en.wikipedia.org/wiki/List_of_cigar_brands	True
San Miguel	18117	Capote	11127	https://en.wikipedia.org/wiki/List_of_cigar_brands	True
San Miguel	18117	Sam Houston	8442	https://en.wikipedia.org/wiki/List_of_cigar_brands	True
Cisco Systems	18105	Alba	17954	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
Cisco Systems	18105	Alfa	17098	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
Cisco Systems	18105	Acer	15541	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
Cisco Systems	18105	Texas Instruments	15332	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
Cisco Systems	18105	Qualcomm	14220	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
Cisco Systems	18105	Bose	14112	https://en.wikipedia.org/wiki/List_of_electronics_brands	False
Cisco Systems	18105	BAE Systems	13557	https://en.wikipedia.org/wiki/List_of_electronics_brands	False
Cisco Systems	18105	Marconi	13146	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
Cisco Systems	18105	Transcend	12244	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
Cisco Systems	18105	Lenovo	12061	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
Euphoria	17997	Allure	16735	https://en.wikipedia.org/wiki/List_of_perfumes	False
Euphoria	17997	Santo Domingo	15800	https://en.wikipedia.org/wiki/List_of_perfumes	True
Euphoria	17997	Preferred Stock	8967	https://en.wikipedia.org/wiki/List_of_perfumes	False
Euphoria	17997	Falconer	7984	https://en.wikipedia.org/wiki/List_of_perfumes	True
Euphoria	17997	Light Blue	7584	https://en.wikipedia.org/wiki/List_of_perfumes	True
Euphoria	17997	Gaultier	7054	https://en.wikipedia.org/wiki/List_of_perfumes	True
Euphoria	17997	Fracas	6226	https://en.wikipedia.org/wiki/List_of_perfumes	True
Euphoria	17997	Number Six	5629	https://en.wikipedia.org/wiki/List_of_perfumes	False
Alba	17954	Alfa	17098	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
Alba	17954	Acer	15541	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
Alba	17954	Texas Instruments	15332	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
Alba	17954	Qualcomm	14220	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
Alba	17954	Bose	14112	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
Alba	17954	BAE Systems	13557	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
Alba	17954	Marconi	13146	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
Alba	17954	Transcend	12244	https://en.wikipedia.org/wiki/List_of_electronics_brands	False
Alba	17954	Lenovo	12061	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
Ono	17769	Bridgestone	11182	https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers	True
Ono	17769	Bianchi	10462	https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers	True
Ono	17769	ARES	6705	https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers	True
Ono	17769	Nakagawa	6266	https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers	True
Ono	17769	Toyo	5275	https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers	True
Ono	17769	Soma	4111	https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers	False
Ono	17769	Toei	2764	https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers	True
Ono	17769	Asuka	2590	https://en.wikipedia.org/wiki/List_of_Japanese_bicycle_brands_and_manufacturers	True
La Paz	17541	Veracruz	14791	https://en.wikipedia.org/wiki/List_of_cigar_brands	True
La Paz	17541	Bahia	13084	https://en.wikipedia.org/wiki/List_of_cigar_brands	True
La Paz	17541	Camacho	13080	https://en.wikipedia.org/wiki/List_of_cigar_brands	True
La Paz	17541	Domenico	12430	https://en.wikipedia.org/wiki/List_of_cigar_brands	False
La Paz	17541	Muriel	12219	https://en.wikipedia.org/wiki/List_of_cigar_brands	False
La Paz	17541	Belinda	12085	https://en.wikipedia.org/wiki/List_of_cigar_brands	True
La Paz	17541	Quorum	11731	https://en.wikipedia.org/wiki/List_of_cigar_brands	True
La Paz	17541	Capote	11127	https://en.wikipedia.org/wiki/List_of_cigar_brands	True
La Paz	17541	Sam Houston	8442	https://en.wikipedia.org/wiki/List_of_cigar_brands	False
Domino	17357	Taco Bell	8409	https://en.wikipedia.org/wiki/List_of_Kraft_brands	True
Domino	17357	Planters	8130	https://en.wikipedia.org/wiki/List_of_Kraft_brands	True
Alfa	17098	Acer	15541	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
Alfa	17098	Texas Instruments	15332	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
Alfa	17098	Qualcomm	14220	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
Alfa	17098	Bose	14112	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
Alfa	17098	BAE Systems	13557	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
Alfa	17098	Marconi	13146	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
Alfa	17098	Transcend	12244	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
Alfa	17098	Lenovo	12061	https://en.wikipedia.org/wiki/List_of_electronics_brands	True
Allure	16735	Santo Domingo	15800	https://en.wikipedia.org/wiki/List_of_perfumes	True
Allure	16735	Preferred Stock	8967	https://en.wikipedia.org/wiki/List_of_perfumes	True
Allure	16735	Falconer	7984	https://en.wikipedia.org/wiki/List_of_perfumes	True
Allure	16735	Light Blue	7584	https://en.wikipedia.org/wiki/List_of_perfumes	True
Allure	16735	Gaultier	7054	https://en.wikipedia.org/wiki/List_of_perfumes	True
Allure	16735	Fracas	6226	https://en.wikipedia.org/wiki/List_of_perfumes	True
Allure	16735	Number Six	5629	https://en.wikipedia.org/wiki/List_of_perfumes	True
Nikon	16702	GE	65707	https://en.wikipedia.org/wiki/List_of_digital_camera_brands	True
Nikon	16702	Kodak	44769	https://en.wikipedia.org/wiki/List_of_digital_camera_brands	True
Nikon	16702	Sigma	26625	https://en.wikipedia.org/wiki/List_of_digital_camera_brands	True
Nikon	16702	Polaroid	13001	https://en.wikipedia.org/wiki/List_of_digital_camera_brands	True
Nikon	16702	Leica	3968	https://en.wikipedia.org/wiki/List_of_digital_camera_brands	True
Nikon	16702	Phase One	2765	https://en.wikipedia.org/wiki/List_of_digital_camera_brands	True
Nikon	16702	Hasselblad	1984	https://en.wikipedia.org/wiki/List_of_digital_camera_brands	True
Hindustan	16586	GMC	15520	https://en.wikipedia.org/wiki/List_of_car_brands	False
Hindustan	16586	Land Rover	15328	https://en.wikipedia.org/wiki/List_of_car_brands	True
Hindustan	16586	Vauxhall	14148	https://en.wikipedia.org/wiki/List_of_car_brands	True
Hindustan	16586	Acura	11234	https://en.wikipedia.org/wiki/List_of_car_brands	True
Hindustan	16586	Tesla	10750	https://en.wikipedia.org/wiki/List_of_car_brands	True
