index,name,source,type,cleaned_name,freq
1012,Kenwood (also an OEM option for the Hyundai Accent and Hyundai Tiburon vehicles),https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,Electronics,Kenwood,90
1013,"Lear Corporation (supplier of BMW, Audi, JLR, Daimler, Bentley and others)[1]",https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,Electronics,Lear Corporation,121
1014,LG,https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,Electronics,LG,527
1015,Massive Audio (Custom and Aftermarket Car and Professional Audio),https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,Electronics,Massive Audio,0
1016,McIntosh (also an OEM option for the Ford GT and Subaru Outback H6),https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,Electronics,McIntosh,885
1017,Memphis Car Audio,https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,Electronics,Memphis Car Audio,0
1018,MEGAAUDIO,https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,Electronics,MEGAAUDIO,0
1019,Milbert Amplifiers (vacuum tube car audio equipment),https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,Electronics,Milbert Amplifiers,0
1020,MTX Audio,https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,Electronics,MTX Audio,22
1021,Monster Cable (manufacturers speaker wiring),https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,Electronics,Monster Cable,262
1022,Metra Electronics,https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,Electronics,Metra Electronics,0
1023,Morel,https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,Electronics,Morel,51
1024,Nakamichi (also an OEM option for Lexus vehicles),https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,Electronics,Nakamichi,359
1025,Oncore,https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,Electronics,Oncore,36
1026,Panasonic (a brand of Matsushita Electric Industrial Co.) (manufacturers Fender and ELS sound systems for Volkswagen and Acura vehicles),https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,Electronics,Panasonic,253
1027,Parrot Automotive,https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,Electronics,Parrot Automotive,0
1028,Phonocar,https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,Electronics,Phonocar,14
1029,Premium Sound Solutions (PSS),https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,Electronics,Premium Sound Solutions,0
1030,Polk Audio,https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,Electronics,Polk Audio,110
1031,Rockford Fosgate,https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,Electronics,Rockford Fosgate,152
1032,Samsung (no longer sells aftermarket car audio products in North America),https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,Electronics,Samsung,25
1033,"Sanyo (no longer manufacturers car audio equipment, was sold mainly at Walmart Stores)",https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,Electronics,Sanyo,751
1034,Sony (also an OEM option for Ford vehicles),https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,Electronics,Sony,223059
1035,Teac,https://en.wikipedia.org/wiki/List_of_car_audio_manufacturers_and_brands,Electronics,Teac,25
1036,3T Cycling,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,Bicycle,3T Cycling,0
1037,Atala (company),https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,Bicycle,Atala,31
1038,Avid,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,Bicycle,Avid,153
1039,Baisikeli Ugunduzi,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,Bicycle,Baisikeli Ugunduzi,12
1040,Bell Sports Inc.,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,Bicycle,Bell Sports Inc.,0
1041,Bontrager,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,Bicycle,Bontrager,394
1042,Brooks Saddle,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,Bicycle,Brooks Saddle,39
1043,Burley Design,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,Bicycle,Burley Design,20
1044,Campagnolo,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,Bicycle,Campagnolo,702
1045,Centurion,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,Bicycle,Centurion,1047
1046,Cheng Shin Rubber (also branded as Maxxis and CST),https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,Bicycle,Cheng Shin Rubber,34
1047,Cinelli,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,Bicycle,Cinelli,118
1048,Coker Tire,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,Bicycle,Coker Tire,37
1049,Cannondale Bicycle Corporation,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,Bicycle,Cannondale Bicycle Corporation,19
1050,Easton,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,Bicycle,Easton,57
1051,Fox Racing Shox,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,Bicycle,Fox Racing Shox,30
1052,Fulcrum Wheels,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,Bicycle,Fulcrum Wheels,0
1053,Gates Corporation,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,Bicycle,Gates Corporation,47
1054,Giro,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,Bicycle,Giro,1287
1055,Giant Bicycles,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,Bicycle,Giant Bicycles,67
1056,Haro Bikes,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,Bicycle,Haro Bikes,33
1057,Holland Mechanics,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,Bicycle,Holland Mechanics,0
1058,Hutchinson Tires,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,Bicycle,Hutchinson Tires,0
1059,Kenda Rubber Industrial Company - Taiwan,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,Bicycle,Kenda Rubber Industrial Company,0
1060,Kinesis Industry - Taiwan,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,Bicycle,Kinesis Industry,0
1061,KMC Chain - Taiwan,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,Bicycle,KMC Chain,0
1062,LOOK,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,Bicycle,LOOK,15
1063,Mafac,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,Bicycle,Mafac,18
1064,Magura GmbH,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,Bicycle,Magura GmbH,0
1065,Marzocchi,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,Bicycle,Marzocchi,281
1066,Mavic,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,Bicycle,Mavic,79
1067,Maxxis,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,Bicycle,Maxxis,13
1068,Merida Bikes,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,Bicycle,Merida Bikes,0
1069,Michelin,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,Bicycle,Michelin,367
1070,Nokian,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,Bicycle,Nokian,240
1071,Panaracer - owned by the Panasonic Corporation,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,Bicycle,Panaracer,57
1072,Planet X Limited,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,Bicycle,Planet X Limited,0
1073,Procons Oy Ab,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,Bicycle,Procons Oy Ab,0
1074,Quality Bicycle Products,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,Bicycle,Quality Bicycle Products,12
1075,Raleigh Bicycle Company,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,Bicycle,Raleigh Bicycle Company,60
1076,Reynolds Technology,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,Bicycle,Reynolds Technology,0
1077,Tom Ritchey,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,Bicycle,Tom Ritchey,54
1078,RockShox – owned by SRAM Corporation,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,Bicycle,RockShox – owned by SRAM Corporation,0
1079,Rohloff AG,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,Bicycle,Rohloff AG,16
1080,Sachs,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,Bicycle,Sachs,68
1081,Shimano,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,Bicycle,Shimano,2605
1082,Specialized Bicycle Components,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,Bicycle,Specialized Bicycle Components,52
1083,Speedplay,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,Bicycle,Speedplay,44
1084,SRAM,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,Bicycle,SRAM,1974
1085,Sturmey Archer,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,Bicycle,Sturmey Archer,186
1086,SunTour,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,Bicycle,SunTour,89
1087,Sugino,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,Bicycle,Sugino,155
1088,Syncros,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,Bicycle,Syncros,27
1089,Trek Bicycle Corporation,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,Bicycle,Trek Bicycle Corporation,73
1090,Truvativ- owned by SRAM Corporation,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,Bicycle,Truvativ- owned by SRAM Corporation,0
1091,Tube India,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,Bicycle,Tube India,0
1092,Vittoria,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,Bicycle,Vittoria,435
1093,Vredestein,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,Bicycle,Vredestein,11
1094,Wilderness Trail Bikes,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,Bicycle,Wilderness Trail Bikes,16
1095,Wippermann,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,Bicycle,Wippermann,30
1096,Xtracycle,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,Bicycle,Xtracycle,48
1097,Zipp,https://en.wikipedia.org/wiki/List_of_bicycle_part_manufacturing_companies,Bicycle,Zipp,12
1098,/i Scope (from Cooke Anamorphic/i Lenses) (England),https://en.wikipedia.org/wiki/List_of_anamorphic_format_trade_names,Camera,/i Scope,0
1099,"AgaScope (Sweden, Czechoslovakia and Hungary)",https://en.wikipedia.org/wiki/List_of_anamorphic_format_trade_names,Camera,AgaScope,0
1100,"Alexcope, also known as AlexScope (Argentina)",https://en.wikipedia.org/wiki/List_of_anamorphic_format_trade_names,Camera,"Alexcope, also known as AlexScope",0
1101,Arriscope (Germany; developed by Arri),https://en.wikipedia.org/wiki/List_of_anamorphic_format_trade_names,Camera,Arriscope,14
1102,ArriVision (Germany; 3-D),https://en.wikipedia.org/wiki/List_of_anamorphic_format_trade_names,Camera,ArriVision,0
1103,Cinepanoramic (France),https://en.wikipedia.org/wiki/List_of_anamorphic_format_trade_names,Camera,Cinepanoramic,0
1104,Cinescope (Italy),https://en.wikipedia.org/wiki/List_of_anamorphic_format_trade_names,Camera,Cinescope,0
1105,Cineovision (Japan),https://en.wikipedia.org/wiki/List_of_anamorphic_format_trade_names,Camera,Cineovision,0
1106,Clairmont-Scope (USA),https://en.wikipedia.org/wiki/List_of_anamorphic_format_trade_names,Camera,Clairmont-Scope,0
1107,"Colorscope (Italy; inconsistent usage across different formats, including anamorphic)",https://en.wikipedia.org/wiki/List_of_anamorphic_format_trade_names,Camera,Colorscope,0
1108,Daieiscope (Japan),https://en.wikipedia.org/wiki/List_of_anamorphic_format_trade_names,Camera,Daieiscope,0
1109,Dyaliscope (France),https://en.wikipedia.org/wiki/List_of_anamorphic_format_trade_names,Camera,Dyaliscope,0
1110,Elite Scope (Russia),https://en.wikipedia.org/wiki/List_of_anamorphic_format_trade_names,Camera,Elite Scope,0
1111,Euroscope (France),https://en.wikipedia.org/wiki/List_of_anamorphic_format_trade_names,Camera,Euroscope,0
1112,Franscope (France and Czechoslovakia until 1959),https://en.wikipedia.org/wiki/List_of_anamorphic_format_trade_names,Camera,Franscope,0
1113,Grandscope (Japan),https://en.wikipedia.org/wiki/List_of_anamorphic_format_trade_names,Camera,Grandscope,0
1114,Hammerscope (England),https://en.wikipedia.org/wiki/List_of_anamorphic_format_trade_names,Camera,Hammerscope,0
1115,Hawk Scope (Germany),https://en.wikipedia.org/wiki/List_of_anamorphic_format_trade_names,Camera,Hawk Scope,0
1116,J-D-C Scope (England; developed by Joe Dunton[1]),https://en.wikipedia.org/wiki/List_of_anamorphic_format_trade_names,Camera,J-D-C Scope,0
1117,Kowa Scope (Japan),https://en.wikipedia.org/wiki/List_of_anamorphic_format_trade_names,Camera,Kowa Scope,0
1118,Lomoscope (Russia),https://en.wikipedia.org/wiki/List_of_anamorphic_format_trade_names,Camera,Lomoscope,0
1119,Master Scope (from Zeiss Master Anamorphic Lenses) (Germany),https://en.wikipedia.org/wiki/List_of_anamorphic_format_trade_names,Camera,Master Scope,0
1120,Megascope (England),https://en.wikipedia.org/wiki/List_of_anamorphic_format_trade_names,Camera,Megascope,0
1121,Naturama,https://en.wikipedia.org/wiki/List_of_anamorphic_format_trade_names,Camera,Naturama,21
1122,Nikkatsu Scope (Japan),https://en.wikipedia.org/wiki/List_of_anamorphic_format_trade_names,Camera,Nikkatsu Scope,0
1123,Nipponscope (Japan),https://en.wikipedia.org/wiki/List_of_anamorphic_format_trade_names,Camera,Nipponscope,0
1124,Optex-Scope (England),https://en.wikipedia.org/wiki/List_of_anamorphic_format_trade_names,Camera,Optex-Scope,0
1125,Panamorph (US),https://en.wikipedia.org/wiki/List_of_anamorphic_format_trade_names,Camera,Panamorph,0
1126,Panavision (US),https://en.wikipedia.org/wiki/List_of_anamorphic_format_trade_names,Camera,Panavision,1218
1127,Panoramic(a) (Italy),https://en.wikipedia.org/wiki/List_of_anamorphic_format_trade_names,Camera,Panoramic,208
1128,Regalscope (US; 20th Century Fox's trade name for CinemaScope when used on black and white films),https://en.wikipedia.org/wiki/List_of_anamorphic_format_trade_names,Camera,Regalscope,0
1129,"Scanoscope (several Hollywood productions in 1950s–60s were shot with this system, as the system was sold, not licensed; camera and optical printer lenses were made)",https://en.wikipedia.org/wiki/List_of_anamorphic_format_trade_names,Camera,Scanoscope,0
1130,Shawscope (Hong Kong; Shaw Brothers's trade name for CinemaScope),https://en.wikipedia.org/wiki/List_of_anamorphic_format_trade_names,Camera,Shawscope,0
1131,Sovscope (USSR),https://en.wikipedia.org/wiki/List_of_anamorphic_format_trade_names,Camera,Sovscope,169
1132,Space-Vision (3-D),https://en.wikipedia.org/wiki/List_of_anamorphic_format_trade_names,Camera,Space-Vision,23
1133,Spectrascope,https://en.wikipedia.org/wiki/List_of_anamorphic_format_trade_names,Camera,Spectrascope,0
1134,SuperCinescope (Italy),https://en.wikipedia.org/wiki/List_of_anamorphic_format_trade_names,Camera,SuperCinescope,0
1135,SuperTotalscope (Italy),https://en.wikipedia.org/wiki/List_of_anamorphic_format_trade_names,Camera,SuperTotalscope,0
1136,Technovision (France),https://en.wikipedia.org/wiki/List_of_anamorphic_format_trade_names,Camera,Technovision,28
1137,Todd-AO 35 (US),https://en.wikipedia.org/wiki/List_of_anamorphic_format_trade_names,Camera,Todd-AO 35,0
1138,Toeiscope (Japan),https://en.wikipedia.org/wiki/List_of_anamorphic_format_trade_names,Camera,Toeiscope,0
1139,TohoScope (Japan),https://en.wikipedia.org/wiki/List_of_anamorphic_format_trade_names,Camera,TohoScope,0
1140,Totalscope (Italy),https://en.wikipedia.org/wiki/List_of_anamorphic_format_trade_names,Camera,Totalscope,0
1141,Totalvision (Italy),https://en.wikipedia.org/wiki/List_of_anamorphic_format_trade_names,Camera,Totalvision,0
1142,Ultrascope (Germany),https://en.wikipedia.org/wiki/List_of_anamorphic_format_trade_names,Camera,Ultrascope,0
1143,Vistarama,https://en.wikipedia.org/wiki/List_of_anamorphic_format_trade_names,Camera,Vistarama,0
1144,WarnerScope (US; developed by Warner Bros.),https://en.wikipedia.org/wiki/List_of_anamorphic_format_trade_names,Camera,WarnerScope,0
1145,Warwickscope (England),https://en.wikipedia.org/wiki/List_of_anamorphic_format_trade_names,Camera,Warwickscope,0
1146,Autentiscope (Spain),https://en.wikipedia.org/wiki/List_of_anamorphic_format_trade_names,Camera,Autentiscope,0
1147,Filmascope (Spain),https://en.wikipedia.org/wiki/List_of_anamorphic_format_trade_names,Camera,Filmascope,0
1148,Filmscope (Spain),https://en.wikipedia.org/wiki/List_of_anamorphic_format_trade_names,Camera,Filmscope,0
1149,Kinoscope (Spain),https://en.wikipedia.org/wiki/List_of_anamorphic_format_trade_names,Camera,Kinoscope,0
1150,Hispanoscope a.k.a.Ifiscope (Spain),https://en.wikipedia.org/wiki/List_of_anamorphic_format_trade_names,Camera,Hispanoscope a.k.a.Ifiscope,0
1151,Magnoscope a.k.a.Cinescope (Spain),https://en.wikipedia.org/wiki/List_of_anamorphic_format_trade_names,Camera,Magnoscope a.k.a.Cinescope,0
1152,Vídeoscope) (Spain),https://en.wikipedia.org/wiki/List_of_anamorphic_format_trade_names,Camera,Vídeoscope),0
1153,0.4O,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,0.4O,0
1154,1502 Cigars 1608,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,1502 Cigars 1608,0
1155,1880 International,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,1880 International,0
1156,1881 Perique,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,1881 Perique,0
1157,420's,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,420's,46
1158,5 Vegas,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,5 Vegas,0
1159,A. C. C. Special Edition,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,A. C. C. Special Edition,0
1160,A. Fernandez,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,A. Fernandez,958
1161,A. Turrent,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,A. Turrent,0
1162,AVO,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,AVO,526
1163,ACID Cigars,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,ACID Cigars,0
1164,Abundancia,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Abundancia,32
1165,Adan y Eva,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Adan y Eva,0
1166,Adrian's,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Adrian's,1725
1167,After Dinner,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,After Dinner,596
1168,Aging Room,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Aging Room,58
1169,Agio,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Agio,14
1170,Alamo,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Alamo,102
1171,Alcántara,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Alcántara,0
1172,Alferez,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Alferez,174
1173,Alhambra,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Alhambra,51
1174,Alec Bradley,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Alec Bradley,17
1175,Aliados,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Aliados,39
1176,Alonso Menendez,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Alonso Menendez,0
1177,Absinthe Infused,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Absinthe Infused,0
1178,Alma Mía,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Alma Mía,0
1179,Amador,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Amador,148
1180,Ambrosia,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Ambrosia,2018
1181,Antonio Gimenez,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Antonio Gimenez,0
1182,Aray & Sons,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Aray & Sons,0
1183,Arganese,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Arganese,20
1184,Aristoff,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Aristoff,20
1185,La Aroma de Cuba,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,La Aroma de Cuba,0
1186,Aromas de San Andrés,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Aromas de San Andrés,0
1187,Aroma Reál,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Aroma Reál,0
1188,El Arte Cigar Company,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,El Arte Cigar Company,0
1189,Arte Cubano,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Arte Cubano,0
1190,Arturo Fuente,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Arturo Fuente,68
1191,Ashton Cigars,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Ashton Cigars,0
1192,Ász,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Ász,0
1193,Augusto Reyes,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Augusto Reyes,0
1194,La Aurora,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,La Aurora,16
1195,Avanti,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Avanti,2237
1196,BH Puros,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,BH Puros,0
1197,Baccarat,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Baccarat,355
1198,Bahia,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Bahia,2476
1199,Bahiba,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Bahiba,0
1200,Bahias de Costa Rica,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Bahias de Costa Rica,0
1201,Bahman,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Bahman,33
1202,Balmoral,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Balmoral,728
1203,Banderillas,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Banderillas,73
1204,Barracuda,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Barracuda,1894
1205,Bauza,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Bauza,118
1206,Belinda,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Belinda,31
1207,Bellman Siesta,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Bellman Siesta,0
1208,Benedit,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Benedit,38
1209,Bermudez,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Bermudez,17
1210,Black & Mild,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Black & Mild,0
1211,Black Patch Reserve,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Black Patch Reserve,0
1212,Black Patch Select,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Black Patch Select,0
1213,Bodega Premium Blends,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Bodega Premium Blends,0
1214,Bolívar,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Bolívar,0
1215,Bossner,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Bossner,0
1216,Brasil Autênticos,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Brasil Autênticos,0
1217,Brun del Ré,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Brun del Ré,0
1218,Bucanero,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Bucanero,12
1219,Bucareli,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Bucareli,171
1220,Bucareli Room,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Bucareli Room,0
1221,BUNCH CIGARS,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,BUNCH CIGARS,0
1222,CAO,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,CAO,4778
1223,C.E. Beck y Cia,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,C.E. Beck y Cia,0
1224,Cabaiguan,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Cabaiguan,22
1225,Cabañas,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Cabañas,0
1226,Las Cabrillas,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Las Cabrillas,0
1227,Cain,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Cain,1593
1228,Calypso,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Calypso,204
1229,Camacho,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Camacho,75
1230,Camaguey,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Camaguey,18
1231,Campo Verde,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Campo Verde,39
1232,Caonabo,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Caonabo,67
1233,Capa Flor,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Capa Flor,0
1234,Capote,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Capote,55
1235,Captaris,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Captaris,31
1236,Caravelas,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Caravelas,53
1237,La Caridad del Cobre,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,La Caridad del Cobre,0
1238,Carlos Toraño,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Carlos Toraño,0
1239,Carlscorona,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Carlscorona,0
1240,La Carolina,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,La Carolina,66
1241,Casa de Alegria,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Casa de Alegria,0
1242,Casa Blanca,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Casa Blanca,528
1243,Casa de Nicaragua,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Casa de Nicaragua,0
1244,Casa de Torres,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Casa de Torres,0
1245,Casa Magna,https://en.wikipedia.org/wiki/List_of_cigar_brands,Cigar,Casa Magna,0
