,word_a,freq_a,word_b,freq_b,type,use_marker,d_type,count
648,Shading,8567,Fortuna,8493,https://en.wikipedia.org/wiki/List_of_algorithms,True,compsci,0.0
649,Shading,8567,DSA,8091,https://en.wikipedia.org/wiki/List_of_algorithms,False,compsci,0.0
650,Shading,8567,PageRank,3403,https://en.wikipedia.org/wiki/List_of_algorithms,True,compsci,0.0
651,Shading,8567,Neural Network,3116,https://en.wikipedia.org/wiki/List_of_algorithms,True,compsci,0.0
652,Shading,8567,Blowfish,2470,https://en.wikipedia.org/wiki/List_of_algorithms,True,compsci,0.0
653,Shading,8567,Local search,1651,https://en.wikipedia.org/wiki/List_of_algorithms,True,compsci,0.0
654,Windows Mobile,8561,iOS,8132,https://en.wikipedia.org/wiki/List_of_operating_systems,False,compsci,952.0
655,Windows Mobile,8561,A/ROSE,7326,https://en.wikipedia.org/wiki/List_of_operating_systems,True,compsci,0.0
656,Windows Mobile,8561,MS-DOS,6805,https://en.wikipedia.org/wiki/List_of_operating_systems,True,compsci,1.0
657,Windows Mobile,8561,MOS,4500,https://en.wikipedia.org/wiki/List_of_operating_systems,True,compsci,0.0
658,Fortuna,8493,DSA,8091,https://en.wikipedia.org/wiki/List_of_algorithms,True,compsci,0.0
659,Fortuna,8493,PageRank,3403,https://en.wikipedia.org/wiki/List_of_algorithms,True,compsci,0.0
660,Fortuna,8493,Neural Network,3116,https://en.wikipedia.org/wiki/List_of_algorithms,True,compsci,0.0
661,Fortuna,8493,Blowfish,2470,https://en.wikipedia.org/wiki/List_of_algorithms,True,compsci,0.0
662,Fortuna,8493,Local search,1651,https://en.wikipedia.org/wiki/List_of_algorithms,True,compsci,0.0
663,Octave,8470,Pico,8445,https://en.wikipedia.org/wiki/List_of_programming_languages,False,compsci,0.0
664,Octave,8470,MOO,8390,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
665,Octave,8470,Clarion,8267,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
666,Octave,8470,IPL,7894,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
667,Pico,8445,MOO,8390,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
668,Pico,8445,Clarion,8267,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
669,Pico,8445,IPL,7894,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
670,MOO,8390,Clarion,8267,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
671,MOO,8390,IPL,7894,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
672,Clarion,8267,IPL,7894,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
673,Clarion,8267,Subtext,7784,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
674,Clarion,8267,CL,7658,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
675,Clarion,8267,Euclid,7472,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
676,Clarion,8267,Magma,7426,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
677,Clarion,8267,Euler,7320,https://en.wikipedia.org/wiki/List_of_programming_languages,False,compsci,0.0
678,iOS,8132,A/ROSE,7326,https://en.wikipedia.org/wiki/List_of_operating_systems,True,compsci,0.0
679,iOS,8132,MS-DOS,6805,https://en.wikipedia.org/wiki/List_of_operating_systems,True,compsci,1.0
680,iOS,8132,MOS,4500,https://en.wikipedia.org/wiki/List_of_operating_systems,True,compsci,2.0
681,DSA,8091,PageRank,3403,https://en.wikipedia.org/wiki/List_of_algorithms,True,compsci,0.0
682,DSA,8091,Neural Network,3116,https://en.wikipedia.org/wiki/List_of_algorithms,True,compsci,0.0
683,DSA,8091,Blowfish,2470,https://en.wikipedia.org/wiki/List_of_algorithms,True,compsci,2.0
684,DSA,8091,Local search,1651,https://en.wikipedia.org/wiki/List_of_algorithms,True,compsci,0.0
685,IPL,7894,Subtext,7784,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
686,IPL,7894,CL,7658,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,2.0
687,IPL,7894,Euclid,7472,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
688,IPL,7894,Magma,7426,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
689,IPL,7894,Euler,7320,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
690,Fortran,7841,G2,6706,https://en.wikipedia.org/wiki/Comparison_of_programming_languages,True,compsci,0.0
691,Fortran,7841,Lisp,4287,https://en.wikipedia.org/wiki/Comparison_of_programming_languages,True,compsci,23.0
692,Fortran,7841,COBOL,1630,https://en.wikipedia.org/wiki/Comparison_of_programming_languages,True,compsci,58.0
693,Fortran,7841,Opa,977,https://en.wikipedia.org/wiki/Comparison_of_programming_languages,True,compsci,0.0
694,Fortran,7841,BitC,584,https://en.wikipedia.org/wiki/Comparison_of_programming_languages,True,compsci,0.0
695,Fortran,7841,Standard ML,513,https://en.wikipedia.org/wiki/Comparison_of_programming_languages,True,compsci,0.0
696,Subtext,7784,CL,7658,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
697,Subtext,7784,Euclid,7472,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
698,Subtext,7784,Magma,7426,https://en.wikipedia.org/wiki/List_of_programming_languages,False,compsci,1.0
699,Subtext,7784,Euler,7320,https://en.wikipedia.org/wiki/List_of_programming_languages,False,compsci,0.0
700,Subtext,7784,CSP,7160,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
701,Subtext,7784,Cg,7055,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,1.0
702,Subtext,7784,Opal,6867,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
703,Subtext,7784,S2,6853,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
704,CL,7658,Euclid,7472,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
705,CL,7658,Magma,7426,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,1.0
706,CL,7658,Euler,7320,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
707,CL,7658,CSP,7160,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
708,CL,7658,Cg,7055,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,2.0
709,CL,7658,Opal,6867,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
710,CL,7658,S2,6853,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,1.0
711,Euclid,7472,Magma,7426,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
712,Euclid,7472,Euler,7320,https://en.wikipedia.org/wiki/List_of_programming_languages,False,compsci,73.0
713,Euclid,7472,CSP,7160,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
714,Euclid,7472,Cg,7055,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
715,Euclid,7472,Opal,6867,https://en.wikipedia.org/wiki/List_of_programming_languages,False,compsci,1.0
716,Euclid,7472,S2,6853,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
717,Magma,7426,Euler,7320,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
718,Magma,7426,CSP,7160,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
719,Magma,7426,Cg,7055,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
720,Magma,7426,Opal,6867,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
721,Magma,7426,S2,6853,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
722,A/ROSE,7326,MS-DOS,6805,https://en.wikipedia.org/wiki/List_of_operating_systems,False,compsci,0.0
723,A/ROSE,7326,MOS,4500,https://en.wikipedia.org/wiki/List_of_operating_systems,True,compsci,0.0
724,Euler,7320,CSP,7160,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
725,Euler,7320,Cg,7055,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
726,Euler,7320,Opal,6867,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
727,Euler,7320,S2,6853,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
728,CSP,7160,Cg,7055,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
729,CSP,7160,Opal,6867,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
730,CSP,7160,S2,6853,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
731,CSP,7160,Visual Basic,6458,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
732,CSP,7160,S3,6307,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
733,Cg,7055,Opal,6867,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,1.0
734,Cg,7055,S2,6853,https://en.wikipedia.org/wiki/List_of_programming_languages,False,compsci,26.0
735,Cg,7055,Visual Basic,6458,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
736,Cg,7055,S3,6307,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
737,Pagoda,7050,Floating-point,4492,https://en.wikipedia.org/wiki/List_of_data_structures,True,compsci,0.0
738,Pagoda,7050,Bitmap,4410,https://en.wikipedia.org/wiki/List_of_data_structures,True,compsci,0.0
739,Pagoda,7050,Trie,4318,https://en.wikipedia.org/wiki/List_of_data_structures,True,compsci,0.0
740,Pagoda,7050,Multimap,2011,https://en.wikipedia.org/wiki/List_of_data_structures,True,compsci,0.0
741,H2,6936,Firebird,5935,https://en.wikipedia.org/wiki/List_of_relational_database_management_systems,True,compsci,4.0
742,H2,6936,Ingres,3166,https://en.wikipedia.org/wiki/List_of_relational_database_management_systems,True,compsci,6.0
743,H2,6936,Informix,2857,https://en.wikipedia.org/wiki/List_of_relational_database_management_systems,False,compsci,30.0
744,H2,6936,Polyhedra,2635,https://en.wikipedia.org/wiki/List_of_relational_database_management_systems,True,compsci,0.0
745,H2,6936,PostgreSQL,2465,https://en.wikipedia.org/wiki/List_of_relational_database_management_systems,True,compsci,6.0
746,H2,6936,Microsoft Access,2277,https://en.wikipedia.org/wiki/List_of_relational_database_management_systems,True,compsci,1.0
747,H2,6936,Microsoft SQL Server,1785,https://en.wikipedia.org/wiki/List_of_relational_database_management_systems,False,compsci,14.0
748,Opal,6867,S2,6853,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,1.0
749,Opal,6867,Visual Basic,6458,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
750,Opal,6867,S3,6307,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
751,S2,6853,Visual Basic,6458,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
752,S2,6853,S3,6307,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,387.0
753,MS-DOS,6805,MOS,4500,https://en.wikipedia.org/wiki/List_of_operating_systems,False,compsci,2.0
754,G2,6706,Lisp,4287,https://en.wikipedia.org/wiki/Comparison_of_programming_languages,True,compsci,0.0
755,G2,6706,COBOL,1630,https://en.wikipedia.org/wiki/Comparison_of_programming_languages,True,compsci,0.0
756,G2,6706,Opa,977,https://en.wikipedia.org/wiki/Comparison_of_programming_languages,True,compsci,0.0
757,G2,6706,BitC,584,https://en.wikipedia.org/wiki/Comparison_of_programming_languages,True,compsci,0.0
758,G2,6706,Standard ML,513,https://en.wikipedia.org/wiki/Comparison_of_programming_languages,True,compsci,0.0
759,Frida,6636,gprof,178,https://en.wikipedia.org/wiki/List_of_performance_analysis_tools,False,compsci,0.0
760,Frida,6636,DevPartner,145,https://en.wikipedia.org/wiki/List_of_performance_analysis_tools,True,compsci,0.0
761,Frida,6636,Valgrind,103,https://en.wikipedia.org/wiki/List_of_performance_analysis_tools,True,compsci,0.0
762,Visual Basic,6458,S3,6307,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
763,Visual Basic,6458,Lingo,6215,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,1.0
764,Visual Basic,6458,Cayenne,5938,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
765,Visual Basic,6458,JOVIAL,5927,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
766,Visual Basic,6458,Sather,5800,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
767,Visual Basic,6458,SPS,5784,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
768,SLIME,6330,Visual Studio,4609,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,True,compsci,0.0
769,SLIME,6330,Spyder,2953,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,True,compsci,0.0
770,SLIME,6330,Microsoft Visual Studio,700,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,True,compsci,0.0
771,SLIME,6330,NetBeans,664,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,True,compsci,0.0
772,SLIME,6330,JDeveloper,502,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,False,compsci,0.0
773,S3,6307,Lingo,6215,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
774,S3,6307,Cayenne,5938,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
775,S3,6307,JOVIAL,5927,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
776,S3,6307,Sather,5800,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
777,S3,6307,SPS,5784,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
778,Lingo,6215,Cayenne,5938,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
779,Lingo,6215,JOVIAL,5927,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
780,Lingo,6215,Sather,5800,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
781,Lingo,6215,SPS,5784,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
782,Lingo,6215,ATS,5655,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
783,Lingo,6215,PostScript,5576,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
784,Lingo,6215,Zeno,5408,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
785,Lingo,6215,Io,5380,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
786,Cayenne,5938,JOVIAL,5927,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
787,Cayenne,5938,Sather,5800,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
788,Cayenne,5938,SPS,5784,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
789,Cayenne,5938,ATS,5655,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
790,Cayenne,5938,PostScript,5576,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
791,Cayenne,5938,Zeno,5408,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
792,Cayenne,5938,Io,5380,https://en.wikipedia.org/wiki/List_of_programming_languages,False,compsci,0.0
793,Firebird,5935,Ingres,3166,https://en.wikipedia.org/wiki/List_of_relational_database_management_systems,True,compsci,6.0
794,Firebird,5935,Informix,2857,https://en.wikipedia.org/wiki/List_of_relational_database_management_systems,True,compsci,6.0
795,Firebird,5935,Polyhedra,2635,https://en.wikipedia.org/wiki/List_of_relational_database_management_systems,False,compsci,0.0
796,Firebird,5935,PostgreSQL,2465,https://en.wikipedia.org/wiki/List_of_relational_database_management_systems,True,compsci,14.0
797,Firebird,5935,Microsoft Access,2277,https://en.wikipedia.org/wiki/List_of_relational_database_management_systems,True,compsci,2.0
798,Firebird,5935,Microsoft SQL Server,1785,https://en.wikipedia.org/wiki/List_of_relational_database_management_systems,False,compsci,97.0
799,JOVIAL,5927,Sather,5800,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
800,JOVIAL,5927,SPS,5784,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
801,JOVIAL,5927,ATS,5655,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
802,JOVIAL,5927,PostScript,5576,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
803,JOVIAL,5927,Zeno,5408,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
804,JOVIAL,5927,Io,5380,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
805,Sather,5800,SPS,5784,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
806,Sather,5800,ATS,5655,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
807,Sather,5800,PostScript,5576,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
808,Sather,5800,Zeno,5408,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
809,Sather,5800,Io,5380,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
810,SPS,5784,ATS,5655,https://en.wikipedia.org/wiki/List_of_programming_languages,False,compsci,13.0
811,SPS,5784,PostScript,5576,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
812,SPS,5784,Zeno,5408,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
813,SPS,5784,Io,5380,https://en.wikipedia.org/wiki/List_of_programming_languages,False,compsci,10.0
814,ATS,5655,PostScript,5576,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
815,ATS,5655,Zeno,5408,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
816,ATS,5655,Io,5380,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
817,ATS,5655,RSL,5340,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
818,ATS,5655,NPL,4937,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
819,PostScript,5576,Zeno,5408,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
820,PostScript,5576,Io,5380,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
821,PostScript,5576,RSL,5340,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
822,PostScript,5576,NPL,4937,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
823,Zeno,5408,Io,5380,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
824,Zeno,5408,RSL,5340,https://en.wikipedia.org/wiki/List_of_programming_languages,False,compsci,0.0
825,Zeno,5408,NPL,4937,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
826,Io,5380,RSL,5340,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
827,Io,5380,NPL,4937,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
828,RSL,5340,NPL,4937,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
829,RSL,5340,HAGGIS,4724,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
830,RSL,5340,Maxima,4667,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
831,RSL,5340,IDL,4588,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
832,RSL,5340,MUMPS,4552,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
833,RSL,5340,FP,4522,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
834,NPL,4937,HAGGIS,4724,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
835,NPL,4937,Maxima,4667,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
836,NPL,4937,IDL,4588,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
837,NPL,4937,MUMPS,4552,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
838,NPL,4937,FP,4522,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
839,HAGGIS,4724,Maxima,4667,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
840,HAGGIS,4724,IDL,4588,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
841,HAGGIS,4724,MUMPS,4552,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
842,HAGGIS,4724,FP,4522,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
843,HAGGIS,4724,Oberon,4421,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
844,HAGGIS,4724,Singularity,4377,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
845,HAGGIS,4724,Solidity,4268,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
846,HAGGIS,4724,PPL,4204,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
847,Maxima,4667,IDL,4588,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
848,Maxima,4667,MUMPS,4552,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
849,Maxima,4667,FP,4522,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,1.0
850,Maxima,4667,Oberon,4421,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
851,Maxima,4667,Singularity,4377,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
852,Maxima,4667,Solidity,4268,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
853,Maxima,4667,PPL,4204,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
854,Visual Studio,4609,Spyder,2953,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,True,compsci,0.0
855,Visual Studio,4609,Microsoft Visual Studio,700,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,True,compsci,143.0
856,Visual Studio,4609,NetBeans,664,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,True,compsci,20.0
857,Visual Studio,4609,JDeveloper,502,https://en.wikipedia.org/wiki/Comparison_of_integrated_development_environments,True,compsci,0.0
858,IDL,4588,MUMPS,4552,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
859,IDL,4588,FP,4522,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
860,IDL,4588,Oberon,4421,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
861,IDL,4588,Singularity,4377,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
862,IDL,4588,Solidity,4268,https://en.wikipedia.org/wiki/List_of_programming_languages,False,compsci,0.0
863,IDL,4588,PPL,4204,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
864,MUMPS,4552,FP,4522,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
865,MUMPS,4552,Oberon,4421,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
866,MUMPS,4552,Singularity,4377,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
867,MUMPS,4552,Solidity,4268,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
868,MUMPS,4552,PPL,4204,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
869,FP,4522,Oberon,4421,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
870,FP,4522,Singularity,4377,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
871,FP,4522,Solidity,4268,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
872,FP,4522,PPL,4204,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
873,Floating-point,4492,Bitmap,4410,https://en.wikipedia.org/wiki/List_of_data_structures,True,compsci,1.0
874,Floating-point,4492,Trie,4318,https://en.wikipedia.org/wiki/List_of_data_structures,False,compsci,0.0
875,Floating-point,4492,Multimap,2011,https://en.wikipedia.org/wiki/List_of_data_structures,True,compsci,0.0
876,Oberon,4421,Singularity,4377,https://en.wikipedia.org/wiki/List_of_programming_languages,False,compsci,0.0
877,Oberon,4421,Solidity,4268,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
878,Oberon,4421,PPL,4204,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
879,Oberon,4421,LPC,4157,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
880,Oberon,4421,Squeak,4145,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
881,Bitmap,4410,Trie,4318,https://en.wikipedia.org/wiki/List_of_data_structures,True,compsci,0.0
882,Bitmap,4410,Multimap,2011,https://en.wikipedia.org/wiki/List_of_data_structures,True,compsci,0.0
883,Singularity,4377,Solidity,4268,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,1.0
884,Singularity,4377,PPL,4204,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
885,Singularity,4377,LPC,4157,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
886,Singularity,4377,Squeak,4145,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
887,Trie,4318,Multimap,2011,https://en.wikipedia.org/wiki/List_of_data_structures,False,compsci,0.0
888,Lisp,4287,COBOL,1630,https://en.wikipedia.org/wiki/Comparison_of_programming_languages,True,compsci,10.0
889,Lisp,4287,Opa,977,https://en.wikipedia.org/wiki/Comparison_of_programming_languages,True,compsci,0.0
890,Lisp,4287,BitC,584,https://en.wikipedia.org/wiki/Comparison_of_programming_languages,True,compsci,0.0
891,Lisp,4287,Standard ML,513,https://en.wikipedia.org/wiki/Comparison_of_programming_languages,True,compsci,0.0
892,Solidity,4268,PPL,4204,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
893,Solidity,4268,LPC,4157,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
894,Solidity,4268,Squeak,4145,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,1.0
895,PPL,4204,LPC,4157,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
896,PPL,4204,Squeak,4145,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
897,LPC,4157,Squeak,4145,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
898,LPC,4157,BlooP,4131,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
899,LPC,4157,APL,4085,https://en.wikipedia.org/wiki/List_of_programming_languages,False,compsci,0.0
900,LPC,4157,Oriel,3920,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
901,LPC,4157,Lithe,3916,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
902,LPC,4157,Babbage,3904,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,0.0
903,OpenGL,4149,OGRE,2965,https://en.wikipedia.org/wiki/List_of_3D_graphics_libraries,True,compsci,10.0
904,OpenGL,4149,Direct3D,994,https://en.wikipedia.org/wiki/List_of_3D_graphics_libraries,True,compsci,195.0
905,OpenGL,4149,RenderMan,339,https://en.wikipedia.org/wiki/List_of_3D_graphics_libraries,True,compsci,5.0
