index,name,source,type,cleaned_name,freq
1498,Bulgari Aqua,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Bulgari Aqua,0
1499,Un Jardin sur le Nil,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Un Jardin sur le Nil,0
1500,Hypnôse,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Hypnôse,5
1501,Secret Wish,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Secret Wish,34
1502,Black Orchid,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Black Orchid,429
1503,Bvlgari Pour Homme Soir,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Bvlgari Pour Homme Soir,0
1504,Encre Noire,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Encre Noire,0
1505,Terre d'Hermès,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Terre d'Hermès,0
1506,Lily & Spice,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Lily & Spice,0
1507,Crystal Noir,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Crystal Noir,0
1508,L'Homme,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,L'Homme,938
1509,Amber pour Homme,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Amber pour Homme,0
1510,Ange ou démon,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Ange ou démon,0
1511,Secret Wish: Magic Romance,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Secret Wish: Magic Romance,0
1512,Fiorucci Glittery,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Fiorucci Glittery,0
1513,Light Blue Pour Homme,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Light Blue Pour Homme,6
1514,Fleur du Mâle,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Fleur du Mâle,0
1515,Prada Infusion d'Iris,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Prada Infusion d'Iris,0
1516,Gucci by Gucci,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Gucci by Gucci,0
1517,Midnight Poison,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Midnight Poison,0
1518,Absolutely Givenchy,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Absolutely Givenchy,0
1519,28 La Pausa,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,28 La Pausa,0
1520,Dolly Girl Bonjour L'Amour,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Dolly Girl Bonjour L'Amour,0
1521,Fleur défendue,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Fleur défendue,0
1522,Féerie,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Féerie,35
1523,Gucci by Gucci - Pour Homme,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Gucci by Gucci,0
1524,Onde,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Onde,298
1525,Blue Mediterraneo - Mirto di Panarea,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Blue Mediterraneo,0
1526,Guerlain Homme,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Guerlain Homme,0
1527,L'Homme,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,L'Homme,938
1528,1881 En Fleurs,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,1881 En Fleurs,0
1529,Dolly Girl Lil' Starlet,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Dolly Girl Lil' Starlet,0
1530,Night of Fancy,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Night of Fancy,0
1531,Temptress,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Temptress,1205
1532,Versense,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Versense,0
1533,Blue Blooded,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Blue Blooded,669
1534,Only The Brave,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Only The Brave,92
1535,Uomo,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Uomo,380
1536,Acqua Fiorentina,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Acqua Fiorentina,0
1537,La Nuit De L'Homme,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,La Nuit De L'Homme,0
1538,L'Eau de Gentiane Blanche,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,L'Eau de Gentiane Blanche,0
1539,Live Your Dream,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Live Your Dream,68
1540,Yogini,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Yogini,211
1541,Tonka Imperiale,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Tonka Imperiale,0
1542,Voyage d'Hermès,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Voyage d'Hermès,0
1543,Aventus,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Aventus,11
1544,Bleu de Chanel,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Bleu de Chanel,8
1545,Rock Me! Summer of Love,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Rock Me! Summer of Love,0
1546,1697 Frapin,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,1697 Frapin,0
1547,CK One Summer 2011,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,CK One Summer 2011,0
1548,Nuit,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Nuit,2292
1549,Theseus Lorenzo Villoresi Firenze,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Theseus Lorenzo Villoresi Firenze,0
1550,Le Parfum,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Le Parfum,0
1551,Kokorico,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Kokorico,2
1552,Thierry Mugler Alien Sunessence Edition Limitee 2011 Or d`Ambre,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Thierry Mugler Alien Sunessence Edition Limitee 2011 Or d`Ambre,0
1553,Especially Escada,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Especially Escada,0
1554,Fan di Fendi,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Fan di Fendi,0
1555,Michael Kors Suede,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Michael Kors Suede,0
1556,Oriflame Lovely Garden,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Oriflame Lovely Garden,0
1557,Mi Corazon,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Mi Corazon,159
1558,Coralina,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Coralina,52
1559,Sargasso,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Sargasso,925
1560,Oriental Lace,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Oriental Lace,0
1561,Santo Domingo,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Santo Domingo,15800
1562,Grenada,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Grenada,22339
1563,Eternity Aqua for Women Calvin Klein for Women,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Eternity Aqua for Women Calvin Klein for Women,0
1564,Fame the First Ever Black Eau de Perfume,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Fame the First Ever Black Eau de Perfume,0
1565,Florentine Iris Essenze,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Florentine Iris Essenze,0
1566,Secret Wish Fairy Dance,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Secret Wish Fairy Dance,0
1567,Charriol Royal White,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Charriol Royal White,0
1568,L'Eau Rose,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,L'Eau Rose,0
1569,Estée Lauder Amber Mysitique,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Estée Lauder Amber Mysitique,0
1570,Guerlain Aqua Allegoria Nerolia Bianca,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Guerlain Aqua Allegoria Nerolia Bianca,0
1571,Jasmin Perle de Thé,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Jasmin Perle de Thé,0
1572,La Vie de Bohème,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,La Vie de Bohème,0
1573,Tin House Fairy Dance,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Tin House Fairy Dance,0
1574,Tin House Flight of Fancy,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Tin House Flight of Fancy,0
1575,Tin House Forbidden Affair,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Tin House Forbidden Affair,0
1576,Tin House Secret Wish,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Tin House Secret Wish,0
1577,Petaly Noir,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Petaly Noir,0
1578,Vince Camuto for Men,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Vince Camuto for Men,0
1579,Cuir Cannage,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Cuir Cannage,0
1580,L'Occitane en Provence Aguape,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,L'Occitane en Provence Aguape,0
1581,La Nuit de Bohème,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,La Nuit de Bohème,0
1582,La Nuit de Bohème Eau de Parfum,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,La Nuit de Bohème Eau de Parfum,0
1583,Sui Dreams in Pink,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Sui Dreams in Pink,0
1584,Magnificent Blossom,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Magnificent Blossom,0
1585,Romantica,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Romantica,649
1586,Sui Dreams in Green,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Sui Dreams in Green,0
1587,Fragonard Iris,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Fragonard Iris,0
1588,Sui Dreams in Yellow,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Sui Dreams in Yellow,0
1589,Romantica Exotica,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Romantica Exotica,0
1590,Muguet 2016 Guerlain,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Muguet 2016 Guerlain,0
1591,Falconer,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,Falconer,7984
1592,L'Amour Rose,https://en.wikipedia.org/wiki/List_of_perfumes,Perfume,L'Amour Rose,0
1593,AccorHotels,https://en.wikipedia.org/wiki/List_of_chained-brand_hotels,Hotel,AccorHotels,10
1594,Aman Resorts,https://en.wikipedia.org/wiki/List_of_chained-brand_hotels,Hotel,Aman Resorts,63
1595,AmericInn,https://en.wikipedia.org/wiki/List_of_chained-brand_hotels,Hotel,AmericInn,109
1596,APA Group[7],https://en.wikipedia.org/wiki/List_of_chained-brand_hotels,Hotel,APA Group,0
1597,The Ascott Limited,https://en.wikipedia.org/wiki/List_of_chained-brand_hotels,Hotel,The Ascott Limited,12
1598,Banyan Tree Holdings,https://en.wikipedia.org/wiki/List_of_chained-brand_hotels,Hotel,Banyan Tree Holdings,16
1599,Barrière,https://en.wikipedia.org/wiki/List_of_chained-brand_hotels,Hotel,Barrière,411
1600,Best Western Hotels,https://en.wikipedia.org/wiki/List_of_chained-brand_hotels,Hotel,Best Western Hotels,329
1601,Boscolo Hotels,https://en.wikipedia.org/wiki/List_of_chained-brand_hotels,Hotel,Boscolo Hotels,12
1602,Carlson Rezidor Hotel Group,https://en.wikipedia.org/wiki/List_of_chained-brand_hotels,Hotel,Carlson Rezidor Hotel Group,21
1603,Choice Hotels,https://en.wikipedia.org/wiki/List_of_chained-brand_hotels,Hotel,Choice Hotels,588
1604,Coast Hotels,https://en.wikipedia.org/wiki/List_of_chained-brand_hotels,Hotel,Coast Hotels,31
1605,Dorchester Collection,https://en.wikipedia.org/wiki/List_of_chained-brand_hotels,Hotel,Dorchester Collection,28
1606,Drury Hotels,https://en.wikipedia.org/wiki/List_of_chained-brand_hotels,Hotel,Drury Hotels,18
1607,Dusit Thani Group,https://en.wikipedia.org/wiki/List_of_chained-brand_hotels,Hotel,Dusit Thani Group,12
1608,Elegant Hotels Group,https://en.wikipedia.org/wiki/List_of_chained-brand_hotels,Hotel,Elegant Hotels Group,0
1609,"Extended Stay America, Inc.",https://en.wikipedia.org/wiki/List_of_chained-brand_hotels,Hotel,"Extended Stay America, Inc.",0
1610,FIH Regent Group,https://en.wikipedia.org/wiki/List_of_chained-brand_hotels,Hotel,FIH Regent Group,0
1611,Four Seasons Hotels and Resorts,https://en.wikipedia.org/wiki/List_of_chained-brand_hotels,Hotel,Four Seasons Hotels and Resorts,0
1612,Hankyu-Hanshin-Daiichi Hotel Group[16],https://en.wikipedia.org/wiki/List_of_chained-brand_hotels,Hotel,Hankyu-Hanshin-Daiichi Hotel Group,0
1613,Hilton Worldwide,https://en.wikipedia.org/wiki/List_of_chained-brand_hotels,Hotel,Hilton Worldwide,164
1614,Home Inns,https://en.wikipedia.org/wiki/List_of_chained-brand_hotels,Hotel,Home Inns,39
1615,Hongkong and Shanghai Hotels,https://en.wikipedia.org/wiki/List_of_chained-brand_hotels,Hotel,Hongkong and Shanghai Hotels,77
1616,Hoshino Resorts[18],https://en.wikipedia.org/wiki/List_of_chained-brand_hotels,Hotel,Hoshino Resorts,14
1617,Hyatt Hotels Corporation,https://en.wikipedia.org/wiki/List_of_chained-brand_hotels,Hotel,Hyatt Hotels Corporation,80
1618,InterContinental Hotels Group (IHG),https://en.wikipedia.org/wiki/List_of_chained-brand_hotels,Hotel,InterContinental Hotels Group,560
1619,InTown Suites,https://en.wikipedia.org/wiki/List_of_chained-brand_hotels,Hotel,InTown Suites,19
1620,Jin Jiang International,https://en.wikipedia.org/wiki/List_of_chained-brand_hotels,Hotel,Jin Jiang International,0
1621,Jumeirah,https://en.wikipedia.org/wiki/List_of_chained-brand_hotels,Hotel,Jumeirah,2166
1622,Kempinski,https://en.wikipedia.org/wiki/List_of_chained-brand_hotels,Hotel,Kempinski,1336
1623,Langham Hospitality Group,https://en.wikipedia.org/wiki/List_of_chained-brand_hotels,Hotel,Langham Hospitality Group,0
1624,La Quinta Inns & Suites,https://en.wikipedia.org/wiki/List_of_chained-brand_hotels,Hotel,La Quinta Inns & Suites,0
1625,Loews Hotels,https://en.wikipedia.org/wiki/List_of_chained-brand_hotels,Hotel,Loews Hotels,310
1626,Lotte Hotels & Resorts,https://en.wikipedia.org/wiki/List_of_chained-brand_hotels,Hotel,Lotte Hotels & Resorts,0
1627,Mandarin Oriental Hotel Group,https://en.wikipedia.org/wiki/List_of_chained-brand_hotels,Hotel,Mandarin Oriental Hotel Group,144
1628,Marriott International,https://en.wikipedia.org/wiki/List_of_chained-brand_hotels,Hotel,Marriott International,2701
1629,"Meliá Hotels International, S.A.",https://en.wikipedia.org/wiki/List_of_chained-brand_hotels,Hotel,"Meliá Hotels International, S.A.",0
1630,Millennium Hotels,https://en.wikipedia.org/wiki/List_of_chained-brand_hotels,Hotel,Millennium Hotels,0
1631,MGM Resorts International,https://en.wikipedia.org/wiki/List_of_chained-brand_hotels,Hotel,MGM Resorts International,152
1632,Minor Hotels,https://en.wikipedia.org/wiki/List_of_chained-brand_hotels,Hotel,Minor Hotels,0
1633,Motel 6,https://en.wikipedia.org/wiki/List_of_chained-brand_hotels,Hotel,Motel 6,5
1634,NH Hotel Group[29],https://en.wikipedia.org/wiki/List_of_chained-brand_hotels,Hotel,NH Hotel Group,2
1635,The Oberoi Group,https://en.wikipedia.org/wiki/List_of_chained-brand_hotels,Hotel,The Oberoi Group,0
1636,Okura Nikko Hotels[30],https://en.wikipedia.org/wiki/List_of_chained-brand_hotels,Hotel,Okura Nikko Hotels,0
1637,Omni Hotels & Resorts,https://en.wikipedia.org/wiki/List_of_chained-brand_hotels,Hotel,Omni Hotels & Resorts,0
1638,Pan Pacific Hotels Group[31],https://en.wikipedia.org/wiki/List_of_chained-brand_hotels,Hotel,Pan Pacific Hotels Group,0
1639,Prince Hotels[33],https://en.wikipedia.org/wiki/List_of_chained-brand_hotels,Hotel,Prince Hotels,73
1640,Red Lion Hotels Corporation,https://en.wikipedia.org/wiki/List_of_chained-brand_hotels,Hotel,Red Lion Hotels Corporation,9
1641,RIU Hotels,https://en.wikipedia.org/wiki/List_of_chained-brand_hotels,Hotel,RIU Hotels,12
1642,Rocco Forte Hotels,https://en.wikipedia.org/wiki/List_of_chained-brand_hotels,Hotel,Rocco Forte Hotels,51
1643,Rosewood Hotel Group,https://en.wikipedia.org/wiki/List_of_chained-brand_hotels,Hotel,Rosewood Hotel Group,0
1644,Shangri-La Hotels and Resorts,https://en.wikipedia.org/wiki/List_of_chained-brand_hotels,Hotel,Shangri-La Hotels and Resorts,98
1645,Shilo Inns,https://en.wikipedia.org/wiki/List_of_chained-brand_hotels,Hotel,Shilo Inns,15
1646,Taj Hotels Resorts and Palaces,https://en.wikipedia.org/wiki/List_of_chained-brand_hotels,Hotel,Taj Hotels Resorts and Palaces,0
1647,Tokyu Hotels[35],https://en.wikipedia.org/wiki/List_of_chained-brand_hotels,Hotel,Tokyu Hotels,4
1648,Treebo,https://en.wikipedia.org/wiki/List_of_chained-brand_hotels,Hotel,Treebo,2
1649,Warwick Hotels and Resorts,https://en.wikipedia.org/wiki/List_of_chained-brand_hotels,Hotel,Warwick Hotels and Resorts,0
1650,Wyndham Worldwide,https://en.wikipedia.org/wiki/List_of_chained-brand_hotels,Hotel,Wyndham Worldwide,209
1651,Whitbread plc,https://en.wikipedia.org/wiki/List_of_chained-brand_hotels,Hotel,Whitbread plc,177
1652,Act-3,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Act-3,4
1653,Actiprofen,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Actiprofen,0
1654,Actron,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Actron,26
1655,Adagin,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Adagin,0
1656,Addaprin,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Addaprin,0
1657,Adex,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Adex,92
1658,Advifen,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Advifen,0
1659,Advil,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Advil,1990
1660,A-G Profen,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,A-G Profen,0
1661,Aktren,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Aktren,0
1662,Alaxan,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Alaxan,5
1663,Alges-X,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Alges-X,0
1664,Algifor,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Algifor,0
1665,Algoflex,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Algoflex,0
1666,Algofren,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Algofren,0
1667,Alindrin,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Alindrin,0
1668,Alivium,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Alivium,0
1669,Anadin Ibuprofen[7],https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Anadin Ibuprofen,0
1670,Anadin Joint Pain[7],https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Anadin Joint Pain,0
1671,Arinac,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Arinac,0
1672,Arthrofen,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Arthrofen,0
1673,Artofen,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Artofen,0
1674,Betagesic,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Betagesic,0
1675,Betaprofen,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Betaprofen,0
1676,Blokmax,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Blokmax,0
1677,Bonifen,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Bonifen,0
1678,Brufen,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Brufen,58
1679,Brufen Retard[8],https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Brufen Retard,0
1680,Bufen,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Bufen,2
1681,Bugesic,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Bugesic,0
1682,Buplex[10],https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Buplex,0
1683,Buprovil,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Buprovil,0
1684,Burana,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Burana,1435
1685,Caldolor,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Caldolor,3
1686,Calprofen,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Calprofen,8
1687,Cap-Profen,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Cap-Profen,0
1688,Combiflam,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Combiflam,11
1689,Dalsy[13],https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Dalsy,10
1690,Dismenol,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Dismenol,0
1691,Diverin,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Diverin,0
1692,Dolgit,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Dolgit,0
1693,Dolofort,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Dolofort,0
1694,Doloraz,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Doloraz,0
1695,Dolormin,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Dolormin,0
1696,Dolo-Spedifen,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Dolo-Spedifen,0
1697,Dorival,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Dorival,599
1698,Easofen[14],https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Easofen,0
1699,Ebufac,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Ebufac,0
1700,EmuProfen,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,EmuProfen,0
1701,Espidifen,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Espidifen,0
1702,Eve,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Eve,122491
1703,Fenbid,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Fenbid,0
1704,Fenpaed,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Fenpaed,0
1705,Feverfen,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Feverfen,0
1706,Finalflex,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Finalflex,0
1707,Galprofen,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Galprofen,0
1708,Gelofen,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Gelofen,0
1709,Genpril,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Genpril,0
1710,Haltran,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Haltran,3
1711,Hedex,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Hedex,16
1712,Herron Blue,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Herron Blue,0
1713,I-Prin,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,I-Prin,0
1714,i-profen,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,i-profen,0
1715,Ibalgin,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Ibalgin,0
1716,Ibrofen,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Ibrofen,0
1717,IBUFEN,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,IBUFEN,0
1718,Íbúfen,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Íbúfen,0
1719,Ibugan,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Ibugan,0
1720,Ibugel,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Ibugel,5
1721,Ibuflam,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Ibuflam,0
1722,Ibugesic,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Ibugesic,0
1723,IbuHEXAL,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,IbuHEXAL,0
1724,Ibuleve,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Ibuleve,35
1725,Ibum,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Ibum,0
1726,Ibumax,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Ibumax,0
1727,Ibumetin,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Ibumetin,0
1728,Ibumidol,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Ibumidol,0
1729,Ibupain,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Ibupain,0
1730,Ibupirac,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Ibupirac,0
1731,Ibuprofen,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Ibuprofen,4643
1732,Ibuprofene,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Ibuprofene,0
1733,Ibuprohm,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Ibuprohm,0
1734,Ibuprom,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Ibuprom,0
1735,Ibuprox,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Ibuprox,0
1736,Ibuprosyn,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Ibuprosyn,0
1737,IBU-Ratiopharm,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,IBU-Ratiopharm,0
1738,Ibustar,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Ibustar,0
1739,Ibutabs,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Ibutabs,0
1740,Ibu-Tab,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Ibu-Tab,0
1741,Ibu-Vivimed,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Ibu-Vivimed,0
1742,Ibux,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Ibux,0
1743,Ibuxin,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Ibuxin,0
1744,Ipren,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Ipren,0
1745,Kratalgin,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Kratalgin,0
1746,Lotem,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Lotem,83
1747,Medicol,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Medicol,2
1748,Midol,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Midol,134
1749,Moment,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Moment,779616
1750,Motrin,https://en.wikipedia.org/wiki/Ibuprofen_brand_names,Drug,Motrin,954
