index,name,source,type,cleaned_name,freq
1486,GTX 570,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,GTX 570,0
1487,Quadro K5100M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,Quadro K5100M,0
1488,GTX 560 Ti (448 Core LE),http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,GTX 560 Ti,0
1489,R7 360,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,R7 360,0
1490,MSI R7 360 2G OC,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,MSI R7 360 2G OC,0
1491,Sapphire R7 360 2GB OC,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,Sapphire R7 360 2GB OC,0
1492,Sapphire R7 360 2GB NITRO,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,Sapphire R7 360 2GB NITRO,0
1493,Gigabyte R7 360 2GB,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,Gigabyte R7 360 2GB,0
1494,Gigabyte R7 360 2GB V2,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,Gigabyte R7 360 2GB V2,0
1495,XFX R7 360 2GB 360P,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,XFX R7 360 2GB 360P,0
1496,Asus R7 360 2GB OC V2,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,Asus R7 360 2GB OC V2,0
1497,GTX 650 Ti Boost,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,GTX 650 Ti Boost,0
1498,GTX 680M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,GTX 680M,0
1499,HD 6950,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,HD 6950,0
1500,GTX 750 Ti,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,GTX 750 Ti,0
1501,EVGA GTX 750 Ti 2GB SC,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,EVGA GTX 750 Ti 2GB SC,0
1502,ASUS GTX 750 Ti 2GB OC,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,ASUS GTX 750 Ti 2GB OC,0
1503,MSI GTX 750 Ti 2GB,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,MSI GTX 750 Ti 2GB,0
1504,MSI GTX 750 Ti 2GB Gaming,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,MSI GTX 750 Ti 2GB Gaming,0
1505,EVGA GTX 750 Ti 2GB,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,EVGA GTX 750 Ti 2GB,0
1506,EVGA GTX 750 Ti 2GB FTW,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,EVGA GTX 750 Ti 2GB FTW,0
1507,Gigabyte GTX 750 Ti 2GB OC 2,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,Gigabyte GTX 750 Ti 2GB OC 2,0
1508,Gigabyte GTX 750 Ti 2GB,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,Gigabyte GTX 750 Ti 2GB,0
1509,Radeon HD 8950,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,Radeon HD 8950,0
1510,GTX 560 Ti,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,GTX 560 Ti,0
1511,RemoteFX Graphics Device - WDDM,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,RemoteFX Graphics Device,0
1512,RX 550,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,RX 550,15
1513,HD 5870,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,HD 5870,0
1514,GTX 960M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,GTX 960M,0
1515,GeForce GTX 470,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,GeForce GTX 470,0
1516,GTX 770M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,GTX 770M,0
1517,FirePro M6100 (FireGL V),http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,FirePro M6100,0
1518,GTX 560 Ti-OEM,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,GTX 560 Ti-OEM,0
1519,Quadro K2200,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,Quadro K2200,0
1520,SVGA 3D,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,SVGA 3D,0
1521,GTX 650 Ti,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,GTX 650 Ti,0
1522,GTX 860M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,GTX 860M,0
1523,GTX 750,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,GTX 750,0
1524,EVGA GTX 750 1GB Dual-Link,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,EVGA GTX 750 1GB Dual-Link,0
1525,EVGA GTX 750 1GB Dual-Link SC,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,EVGA GTX 750 1GB Dual-Link SC,0
1526,GTX 675MX,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,GTX 675MX,0
1527,GT 1030,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,GT 1030,0
1528,Quadro K5000M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,Quadro K5000M,0
1529,HD 6870,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,HD 6870,0
1530,HD 5970 (Crossfire Disabled),http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,HD 5970,0
1531,FirePro V7900 (FireGL V),http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,FirePro V7900,0
1532,GTX 850M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,GTX 850M,0
1533,GTX 950M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,GTX 950M,0
1534,Quadro K4000,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,Quadro K4000,0
1535,GTX 560,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,GTX 560,0
1536,HD 7770,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,HD 7770,0
1537,HD 5850,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,HD 5850,0
1538,GTX 460 v2,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,GTX 460 v2,0
1539,R7 250X,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,R7 250X,0
1540,GTX 460,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,GTX 460,0
1541,GTX 465,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,GTX 465,0
1542,GTX 765M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,GTX 765M,0
1543,Radeon HD 8760,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,Radeon HD 8760,0
1544,Quadro K1200,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,Quadro K1200,0
1545,GeForce GTX 485M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,GeForce GTX 485M,0
1546,GeForce GTX 560 SE,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,GeForce GTX 560 SE,0
1547,Iris Pro 580 (Mobile Skylake),http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,Iris Pro 580,0
1548,GTX 675M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,GTX 675M,0
1549,GeForce GTX 555,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,GeForce GTX 555,0
1550,GTX 670MX,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,GTX 670MX,0
1551,HD 5830,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,HD 5830,0
1552,HD 6850,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,HD 6850,0
1553,Quadro 5000,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,Quadro 5000,0
1554,Iris Pro HD 6200 (Desktop),http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,Iris Pro HD 6200,0
1555,Quadro K3100M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,Quadro K3100M,0
1556,GeForce GTX 580M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,GeForce GTX 580M,0
1557,Quadro K4000M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,Quadro K4000M,0
1558,GTX 760M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,GTX 760M,0
1559,GTX 460 SE,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,GTX 460 SE,0
1560,Quadro K620,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,Quadro K620,0
1561,GTX 670M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,GTX 670M,0
1562,GeForce GTX 645,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,GeForce GTX 645,0
1563,HD 6790,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,HD 6790,0
1564,HD 4890,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,HD 4890,0
1565,HD 6970M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,HD 6970M,0
1566,GTX 745 (OEM),http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,GTX 745,0
1567,HD 5770,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,HD 5770,0
1568,EAH6770,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,EAH6770,0
1569,GTX 550 Ti,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,GTX 550 Ti,0
1570,GeForce GT 755M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,GeForce GT 755M,0
1571,Radeon HD 7800M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,Radeon HD 7800M,0
1572,GTX 650,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,GTX 650,0
1573,Radeon HD 6770,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,Radeon HD 6770,0
1574,GeForce GTX 480M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,GeForce GTX 480M,0
1575,GeForce GTX 570M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,GeForce GTX 570M,0
1576,FirePro M5100 (FireGL V),http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,FirePro M5100,0
1577,R7 250E,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,R7 250E,0
1578,R9 M370X,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,R9 M370X,0
1579,FirePro M8900,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,FirePro M8900,0
1580,FirePro M6000,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,FirePro M6000,0
1581,R7 250,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,R7 250,0
1582,GeForce GT 740,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,GeForce GT 740,0
1583,HD 7750,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,HD 7750,0
1584,Iris 550 (Mobile Skylake),http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,Iris 550,0
1585,GeForce GT 750M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,GeForce GT 750M,0
1586,HD 4870,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,HD 4870,0
1587,GTX 940M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,GTX 940M,0
1588,Quadro K2000,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,Quadro K2000,0
1589,Iris 540 (Mobile Skylake),http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,Iris 540,0
1590,GTX 660M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,GTX 660M,0
1591,Quadro 4000,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,Quadro 4000,0
1592,GeForce 840M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,GeForce 840M,0
1593,FirePro V5800 (FireGL V),http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,FirePro V5800,0
1594,GeForce GTX 295 (SLI Disabled),http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,GeForce GTX 295,0
1595,Quadro K3000M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,Quadro K3000M,0
1596,GeForce GTS 450,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,GeForce GTS 450,0
1597,Quadro 4000M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,Quadro 4000M,0
1598,GeForce GTX 285,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,GeForce GTX 285,0
1599,HD 5750,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,HD 5750,0
1600,Mobility Radeon HD 5870,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,Mobility Radeon HD 5870,0
1601,GeForce GTX 560M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,GeForce GTX 560M,0
1602,FirePro V5900 (FireGL V),http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,FirePro V5900,0
1603,Quadro K2100M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,Quadro K2100M,0
1604,GTX 275,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,GTX 275,0
1605,UHD Graphics 630 (Desktop Coffee Lake),http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,UHD Graphics 630,0
1606,Radeon HD 4850,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,Radeon HD 4850,0
1607,Radeon HD 4850-X2,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,Radeon HD 4850-X2,0
1608,Radeon HD 6700,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,Radeon HD 6700,0
1609,Radeon HD 7700M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,Radeon HD 7700M,0
1610,Iris Pro HD 6100 (Mobile),http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,Iris Pro HD 6100,0
1611,Display Adapter (WDDM),http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,Display Adapter,181
1612,GeForce GT 745M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,GeForce GT 745M,0
1613,Radeon HD 4770,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,Radeon HD 4770,0
1614,GeForce GT 640,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,GeForce GT 640,0
1615,Iris Pro HD 5200 (V1 Mobile 1.15 GHz),http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,Iris Pro HD 5200,0
1616,GeForce GTX 280,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,GeForce GTX 280,0
1617,HD 7730,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,HD 7730,0
1618,GeForce GTX 460M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,GeForce GTX 460M,0
1619,GeForce GT 650M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,GeForce GT 650M,0
1620,Radeon HD 4800,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,Radeon HD 4800,0
1621,Quadro FX 5800,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,Quadro FX 5800,0
1622,Radeon R7 Graphics,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,Radeon R7 Graphics,0
1623,HD 630 (Desktop Kaby Lake),http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,HD 630,0
1624,Radeon HD 8570,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,Radeon HD 8570,0
1625,HD 6000 (Mobile),http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,HD 6000,0
1626,Iris Pro HD 5200 (V2 Mobile 1.2 GHz),http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,Iris Pro HD 5200,0
1627,Quadro 2000,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,Quadro 2000,0
1628,FirePro M7740,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,FirePro M7740,0
1629,GTX 260,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,GTX 260,0
1630,GeForce GT 545,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,GeForce GT 545,0
1631,GeForce 830M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,GeForce 830M,0
1632,HD 530 (Desktop Skylake),http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,HD 530,0
1633,GeForce 9800 GTX,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,GeForce 9800 GTX,0
1634,Quadro 3000M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,Quadro 3000M,0
1635,Mobility Radeon HD 5850,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,Mobility Radeon HD 5850,0
1636,GeForce GTS 250,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,GeForce GTS 250,0
1637,Quadro K2000M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,Quadro K2000M,0
1638,R7 240,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,R7 240,0
1639,HD P530 (Server Skylake),http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,HD P530,0
1640,GeForce GT 740M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,GeForce GT 740M,0
1641,GeForce GT 635,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,GeForce GT 635,0
1642,GeForce 8800 GTS-512,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,GeForce 8800 GTS-512,0
1643,Radeon HD 6670,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,Radeon HD 6670,0
1644,Radeon HD 7670,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,Radeon HD 7670,0
1645,Quadro FX 3800,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,Quadro FX 3800,0
1646,HD 620 (Mobile Kaby Lake),http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,HD 620,0
1647,Radeon  HD 6770M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,Radeon  HD 6770M,0
1648,GeForce GT 640M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,GeForce GT 640M,0
1649,Quadro K1100M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,Quadro K1100M,0
1650,GeForce GTS 240,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,GeForce GTS 240,0
1651,FirePro V4800 (FireGL V),http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,FirePro V4800,0
1652,Radeon HD 5670,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,Radeon HD 5670,0
1653,Radeon HD 6700M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,Radeon HD 6700M,0
1654,HD 530 (Mobile Skylake),http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,HD 530,0
1655,Radeon HD 3870,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,Radeon HD 3870,0
1656,HD 520 (Mobile Skylake),http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,HD 520,0
1657,GeForce 8800 GT,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,GeForce 8800 GT,0
1658,Radeon HD 8650G,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,Radeon HD 8650G,0
1659,GeForce GTX 285M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,GeForce GTX 285M,0
1660,GeForce GT 445M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,GeForce GT 445M,0
1661,GeForce GTX 280M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,GeForce GTX 280M,0
1662,Radeon HD 7660D,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,Radeon HD 7660D,0
1663,Radeon HD 6730M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,Radeon HD 6730M,0
1664,Radeon HD 8670D,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,Radeon HD 8670D,0
1665,Radeon HD 7570,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,Radeon HD 7570,0
1666,GeForce GT 730,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,GeForce GT 730,0
1667,Quadro FX 3800M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,Quadro FX 3800M,0
1668,Radeon HD 6750M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,Radeon HD 6750M,0
1669,Quadro 2000M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,Quadro 2000M,0
1670,Iris Pro HD 5100 (Mobile 1.1 GHz),http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,Iris Pro HD 5100,0
1671,GeForce GT 555M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,GeForce GT 555M,0
1672,GeForce 9800 GT,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,GeForce 9800 GT,0
1673,GeForce 8800 GTX,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,GeForce 8800 GTX,0
1674,Radeon HD 3800,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,Radeon HD 3800,0
1675,Quadro FX 3700M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,Quadro FX 3700M,0
1676,HD 5500 (Mobile 0.95 GHz),http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,HD 5500,0
1677,Radeon HD 6570,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,Radeon HD 6570,0
1678,Radeon HD 7660G,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,Radeon HD 7660G,0
1679,HD Graphics P4600,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,HD Graphics P4600,0
1680,GeForce 8800 GS,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,GeForce 8800 GS,0
1681,HD 4600 (Desktop 1.25 GHz),http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,HD 4600,0
1682,Radeon HD 7670M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,Radeon HD 7670M,0
1683,Quadro FX 3700,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,Quadro FX 3700,0
1684,Mobility Radeon HD 3870-X2 (Crossfire Disabled),http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,Mobility Radeon HD 3870-X2,0
1685,HD 5000 (Mobile 1.0/1.1 GHz),http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,HD 5000,2
1686,Radeon HD 5570,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,Radeon HD 5570,0
1687,Radeon HD 6630M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,Radeon HD 6630M,0
1688,Radeon HD 7600M,http://www.userbenchmark.com/resources/download/csv/GPU_UserBenchmarks.csv,graphicscard,Radeon HD 7600M,0
